acquisition,incident_beam_intensity,transmitted_beam_intensity,ring_current,start_time,end_time
H0119_S3_5_Static_300C10p_att00_Rq0_00902,587805.0,196614.0,99.41943359375,2022-03-05 21:22:58,2022-03-05 21:23:00
H0119_S3_5_Static_300C10p_att00_Rq0_00903,590918.0,197629.0,99.41854858398438,2022-03-05 21:23:04,2022-03-05 21:23:06
H0119_S3_5_Static_300C10p_att00_Rq0_00904,588145.0,196680.0,99.41411590576172,2022-03-05 21:23:10,2022-03-05 21:23:12
H0119_S3_5_Static_300C10p_att00_Rq0_00905,594295.0,198672.0,99.41189575195312,2022-03-05 21:23:15,2022-03-05 21:23:18
H0119_S3_5_Static_300C10p_att00_Rq0_00906,592574.0,198048.0,99.40843200683594,2022-03-05 21:23:21,2022-03-05 21:23:23
H0119_S3_5_Static_300C10p_att00_Rq0_00907,591299.0,197592.0,99.40667724609375,2022-03-05 21:23:27,2022-03-05 21:23:29
H0119_S3_5_Static_300C10p_att00_Rq0_00908,593544.0,198350.0,99.40185546875,2022-03-05 21:23:35,2022-03-05 21:23:38
H0119_S3_5_Static_300C10p_att00_Rq0_00909,589883.0,197106.0,99.39945220947266,2022-03-05 21:23:41,2022-03-05 21:23:44
H0119_S3_5_Static_300C10p_att00_Rq0_00910,593621.0,198344.0,99.39566802978516,2022-03-05 21:23:47,2022-03-05 21:23:49
H0119_S3_5_Static_300C10p_att00_Rq0_00911,588354.0,196464.0,99.39376068115234,2022-03-05 21:23:53,2022-03-05 21:23:55
H0119_S3_5_Static_300C10p_att00_Rq0_00912,587022.0,196319.0,99.38860321044922,2022-03-05 21:24:01,2022-03-05 21:24:03
H0119_S3_5_Static_300C10p_att00_Rq0_00913,591088.0,197759.0,99.38475036621094,2022-03-05 21:24:07,2022-03-05 21:24:09
H0119_S3_5_Static_300C10p_att00_Rq0_00914,583929.0,195346.0,99.38196563720703,2022-03-05 21:24:13,2022-03-05 21:24:15
H0119_S3_5_Static_300C10p_att00_Rq0_00915,584086.0,195379.0,99.38037109375,2022-03-05 21:24:19,2022-03-05 21:24:21
H0119_S3_5_Static_300C10p_att00_Rq0_00916,593774.0,198575.0,99.37828826904297,2022-03-05 21:24:24,2022-03-05 21:24:27
H0119_S3_5_Static_300C10p_att00_Rq0_00917,584732.0,195593.0,99.37498474121094,2022-03-05 21:24:30,2022-03-05 21:24:32
H0119_S3_5_Static_300C10p_att00_Rq0_00918,591664.0,198027.0,99.37271881103516,2022-03-05 21:24:36,2022-03-05 21:24:39
H0119_S3_5_Static_300C10p_att00_Rq0_00919,600664.0,201063.0,99.3661117553711,2022-03-05 21:24:46,2022-03-05 21:24:48
H0119_S3_5_Static_300C10p_att00_Rq0_00920,591013.0,197754.0,99.36421966552734,2022-03-05 21:24:52,2022-03-05 21:24:54
H0119_S3_5_Static_300C10p_att00_Rq0_00921,584787.0,195597.0,99.36042785644531,2022-03-05 21:24:58,2022-03-05 21:25:00
H0119_S3_5_Static_300C10p_att00_Rq0_00922,590167.0,197409.0,99.3578872680664,2022-03-05 21:25:03,2022-03-05 21:25:06
H0119_S3_5_Static_300C10p_att00_Rq0_00923,592539.0,198161.0,99.35514068603516,2022-03-05 21:25:09,2022-03-05 21:25:11
H0119_S3_5_Static_300C10p_att00_Rq0_00924,592835.0,198262.0,99.35188293457031,2022-03-05 21:25:16,2022-03-05 21:25:18
H0119_S3_5_Static_300C10p_att00_Rq0_00925,590038.0,197302.0,99.34956359863281,2022-03-05 21:25:22,2022-03-05 21:25:24
H0119_S3_5_Static_300C10p_att00_Rq0_00926,593235.0,198297.0,99.34613037109375,2022-03-05 21:25:28,2022-03-05 21:25:30
H0119_S3_5_Static_300C10p_att00_Rq0_00927,591541.0,197666.0,99.34095764160156,2022-03-05 21:25:37,2022-03-05 21:25:39
H0119_S3_5_Static_300C10p_att00_Rq0_00928,587709.0,196391.0,99.33831024169922,2022-03-05 21:25:43,2022-03-05 21:25:45
H0119_S3_5_Static_300C10p_att00_Rq0_00929,587436.0,196320.0,99.33482360839844,2022-03-05 21:25:48,2022-03-05 21:25:51
H0119_S3_5_Static_300C10p_att00_Rq0_00930,588801.0,196736.0,99.33179473876953,2022-03-05 21:25:54,2022-03-05 21:25:56
H0119_S3_5_Static_300C10p_att00_Rq0_00931,585076.0,195423.0,99.32966613769531,2022-03-05 21:26:00,2022-03-05 21:26:02
H0119_S3_5_Static_300C10p_att00_Rq0_00932,585639.0,195881.0,99.32464599609375,2022-03-05 21:26:08,2022-03-05 21:26:10
H0119_S3_5_Static_300C10p_att00_Rq0_00933,591200.0,197772.0,99.32225036621094,2022-03-05 21:26:13,2022-03-05 21:26:16
H0119_S3_5_Static_300C10p_att00_Rq0_00934,587010.0,196440.0,99.31798553466797,2022-03-05 21:26:21,2022-03-05 21:26:23
H0119_S3_5_Static_300C10p_att00_Rq0_00935,587724.0,196620.0,99.3155517578125,2022-03-05 21:26:26,2022-03-05 21:26:29
H0119_S3_5_Static_300C10p_att00_Rq0_00936,589526.0,197154.0,99.31269836425781,2022-03-05 21:26:32,2022-03-05 21:26:34
H0119_S3_5_Static_300C10p_att00_Rq0_00937,591069.0,197768.0,99.30978393554688,2022-03-05 21:26:38,2022-03-05 21:26:40
H0119_S3_5_Static_300C10p_att00_Rq0_00938,590081.0,197574.0,99.30675506591797,2022-03-05 21:26:43,2022-03-05 21:26:46
H0119_S3_5_Static_300C10p_att00_Rq0_00939,591881.0,198136.0,99.30377960205078,2022-03-05 21:26:49,2022-03-05 21:26:51
H0119_S3_5_Static_300C10p_att00_Rq0_00940,586807.0,196395.0,99.30081176757812,2022-03-05 21:26:55,2022-03-05 21:26:57
H0119_S3_5_Static_300C10p_att00_Rq0_00941,588101.0,196732.0,99.29935455322266,2022-03-05 21:27:01,2022-03-05 21:27:03
H0119_S3_5_Static_300C10p_att00_Rq0_00942,587363.0,196495.0,99.29638671875,2022-03-05 21:27:06,2022-03-05 21:27:09
H0119_S3_5_Static_300C10p_att00_Rq0_00943,585117.0,195728.0,99.29322814941406,2022-03-05 21:27:12,2022-03-05 21:27:15
H0119_S3_5_Static_300C10p_att00_Rq0_00944,588193.0,196715.0,99.29061126708984,2022-03-05 21:27:18,2022-03-05 21:27:20
H0119_S3_5_Static_300C10p_att00_Rq0_00945,585487.0,195760.0,99.2867660522461,2022-03-05 21:27:26,2022-03-05 21:27:29
H0119_S3_5_Static_300C10p_att00_Rq0_00946,587358.0,196354.0,99.28366088867188,2022-03-05 21:27:32,2022-03-05 21:27:34
H0119_S3_5_Static_300C10p_att00_Rq0_00947,588464.0,196681.0,99.28150177001953,2022-03-05 21:27:38,2022-03-05 21:27:40
H0119_S3_5_Static_300C10p_att00_Rq0_00948,591171.0,197598.0,99.27770233154297,2022-03-05 21:27:43,2022-03-05 21:27:46
H0119_S3_5_Static_300C10p_att00_Rq0_00949,591610.0,197726.0,99.27425384521484,2022-03-05 21:27:49,2022-03-05 21:27:52
H0119_S3_5_Static_300C10p_att00_Rq0_00950,589488.0,196973.0,99.2690658569336,2022-03-05 21:28:01,2022-03-05 21:28:03
H0119_S3_5_Static_300C10p_att00_Rq0_00951,582855.0,195842.0,99.26592254638672,2022-03-05 21:28:07,2022-03-05 21:28:09
H0119_S3_5_Static_300C10p_att00_Rq0_00952,587954.0,196706.0,99.26286315917969,2022-03-05 21:28:15,2022-03-05 21:28:17
H0119_S3_5_Static_300C10p_att00_Rq0_00953,686573.0,229764.0,99.25946044921875,2022-03-05 21:28:20,2022-03-05 21:28:23
H0119_S3_5_Static_300C10p_att00_Rq0_00954,587680.0,196648.0,99.25457763671875,2022-03-05 21:28:30,2022-03-05 21:28:32
H0119_S3_5_Static_300C10p_att00_Rq0_00955,584306.0,195498.0,99.25164794921875,2022-03-05 21:28:36,2022-03-05 21:28:38
H0119_S3_5_Static_300C10p_att00_Rq0_00956,588077.0,196699.0,99.24842834472656,2022-03-05 21:28:42,2022-03-05 21:28:44
H0119_S3_5_Static_300C10p_att00_Rq0_00957,586470.0,196262.0,99.24513244628906,2022-03-05 21:28:47,2022-03-05 21:28:50
H0119_S3_5_Static_300C10p_att00_Rq0_00958,591363.0,198022.0,99.24192810058594,2022-03-05 21:28:53,2022-03-05 21:28:55
H0119_S3_5_Static_300C10p_att00_Rq0_00959,590416.0,197652.0,99.23946380615234,2022-03-05 21:29:01,2022-03-05 21:29:03
H0119_S3_5_Static_300C10p_att00_Rq0_00960,587035.0,196454.0,99.23575592041016,2022-03-05 21:29:07,2022-03-05 21:29:09
H0119_S3_5_Static_300C10p_att00_Rq0_00961,588720.0,196956.0,99.23371887207031,2022-03-05 21:29:13,2022-03-05 21:29:15
H0119_S3_5_Static_300C10p_att00_Rq0_00962,589498.0,197212.0,99.23078918457031,2022-03-05 21:29:18,2022-03-05 21:29:21
H0119_S3_5_Static_300C10p_att00_Rq0_00963,587663.0,196604.0,99.22802734375,2022-03-05 21:29:24,2022-03-05 21:29:26
H0119_S3_5_Static_300C10p_att00_Rq0_00964,588290.0,196748.0,99.22474670410156,2022-03-05 21:29:30,2022-03-05 21:29:32
H0119_S3_5_Static_300C10p_att00_Rq0_00965,589451.0,197093.0,99.22038269042969,2022-03-05 21:29:36,2022-03-05 21:29:39
H0119_S3_5_Static_300C10p_att00_Rq0_00966,585022.0,197439.0,99.21794891357422,2022-03-05 21:29:42,2022-03-05 21:29:44
H0119_S3_5_Static_300C10p_att00_Rq0_00967,587829.0,196513.0,99.21633911132812,2022-03-05 21:29:48,2022-03-05 21:29:50
H0119_S3_5_Static_300C10p_att00_Rq0_00968,588967.0,196844.0,99.2137451171875,2022-03-05 21:29:54,2022-03-05 21:29:56
H0119_S3_5_Static_300C10p_att00_Rq0_00969,590941.0,197485.0,99.2091293334961,2022-03-05 21:29:59,2022-03-05 21:30:02
H0119_S3_5_Static_300C10p_att00_Rq0_00970,586636.0,196036.0,99.20507049560547,2022-03-05 21:30:08,2022-03-05 21:30:10
H0119_S3_5_Static_300C10p_att00_Rq0_00971,591018.0,197433.0,99.20304870605469,2022-03-05 21:30:13,2022-03-05 21:30:16
H0119_S3_5_Static_300C10p_att00_Rq0_00972,585219.0,195795.0,99.19908905029297,2022-03-05 21:30:21,2022-03-05 21:30:24
H0119_S3_5_Static_300C10p_att00_Rq0_00973,592118.0,198155.0,99.1954574584961,2022-03-05 21:30:27,2022-03-05 21:30:29
H0119_S3_5_Static_300C10p_att00_Rq0_00974,582581.0,196058.0,99.19132995605469,2022-03-05 21:30:33,2022-03-05 21:30:35
H0119_S3_5_Static_300C10p_att00_Rq0_00975,592493.0,198242.0,99.1888198852539,2022-03-05 21:30:38,2022-03-05 21:30:41
H0119_S3_5_Static_300C10p_att00_Rq0_00976,591487.0,197837.0,99.18740844726562,2022-03-05 21:30:44,2022-03-05 21:30:47
H0119_S3_5_Static_300C10p_att00_Rq0_00977,584505.0,195606.0,99.18396759033203,2022-03-05 21:30:50,2022-03-05 21:30:52
H0119_S3_5_Static_300C10p_att00_Rq0_00978,590967.0,197885.0,99.180908203125,2022-03-05 21:30:56,2022-03-05 21:30:58
H0119_S3_5_Static_300C10p_att00_Rq0_00979,587585.0,198510.0,99.17855072021484,2022-03-05 21:31:01,2022-03-05 21:31:04
H0119_S3_5_Static_300C10p_att00_Rq0_00980,586290.0,196193.0,99.17340850830078,2022-03-05 21:31:07,2022-03-05 21:31:09
H0119_S3_5_Static_300C10p_att00_Rq0_00981,591498.0,197908.0,99.17204284667969,2022-03-05 21:31:13,2022-03-05 21:31:15
H0119_S3_5_Static_300C10p_att00_Rq0_00982,582794.0,194981.0,99.16899871826172,2022-03-05 21:31:19,2022-03-05 21:31:21
H0119_S3_5_Static_300C10p_att00_Rq0_00983,586484.0,197037.0,99.16657257080078,2022-03-05 21:31:24,2022-03-05 21:31:27
H0119_S3_5_Static_300C10p_att00_Rq0_00984,588527.0,196818.0,99.1642074584961,2022-03-05 21:31:30,2022-03-05 21:31:32
H0119_S3_5_Static_300C10p_att00_Rq0_00985,583224.0,195012.0,99.14734649658203,2022-03-05 21:32:03,2022-03-05 21:32:05
H0119_S3_5_Static_300C10p_att00_Rq0_00986,585595.0,195754.0,99.1442642211914,2022-03-05 21:32:08,2022-03-05 21:32:11
H0119_S3_5_Static_300C10p_att00_Rq0_00987,590270.0,197314.0,99.141845703125,2022-03-05 21:32:15,2022-03-05 21:32:17
H0119_S3_5_Static_300C10p_att00_Rq0_00988,586483.0,196011.0,99.13838958740234,2022-03-05 21:32:20,2022-03-05 21:32:23
H0119_S3_5_Static_300C10p_att00_Rq0_00989,583718.0,195072.0,99.13473510742188,2022-03-05 21:32:26,2022-03-05 21:32:28
H0119_S3_5_Static_300C10p_att00_Rq0_00990,582212.0,195608.0,99.13275146484375,2022-03-05 21:32:32,2022-03-05 21:32:34
H0119_S3_5_Static_300C10p_att00_Rq0_00991,589100.0,196774.0,99.12834167480469,2022-03-05 21:32:38,2022-03-05 21:32:40
H0119_S3_5_Static_300C10p_att00_Rq0_00992,583764.0,195303.0,99.12545776367188,2022-03-05 21:32:46,2022-03-05 21:32:48
H0119_S3_5_Static_300C10p_att00_Rq0_00993,585436.0,195887.0,99.121826171875,2022-03-05 21:32:51,2022-03-05 21:32:54
H0119_S3_5_Static_300C10p_att00_Rq0_00994,591334.0,197853.0,99.12024688720703,2022-03-05 21:32:57,2022-03-05 21:32:59
H0119_S3_5_Static_300C10p_att00_Rq0_00995,586971.0,196368.0,99.11669158935547,2022-03-05 21:33:03,2022-03-05 21:33:05
H0119_S3_5_Static_300C10p_att00_Rq0_00996,586204.0,197075.0,99.11408233642578,2022-03-05 21:33:09,2022-03-05 21:33:11
H0119_S3_5_Static_300C10p_att00_Rq0_00997,592115.0,198120.0,99.1109848022461,2022-03-05 21:33:15,2022-03-05 21:33:17
H0119_S3_5_Static_300C10p_att00_Rq0_00998,591487.0,198042.0,99.10799407958984,2022-03-05 21:33:21,2022-03-05 21:33:23
H0119_S3_5_Static_300C10p_att00_Rq0_00999,593757.0,198773.0,99.10485076904297,2022-03-05 21:33:26,2022-03-05 21:33:29
H0119_S3_5_Static_300C10p_att00_Rq0_01000,584227.0,196550.0,99.1021728515625,2022-03-05 21:33:32,2022-03-05 21:33:34
H0119_S3_5_Static_300C10p_att00_Rq0_01001,593278.0,198496.0,99.09971618652344,2022-03-05 21:33:38,2022-03-05 21:33:40
H0119_S3_5_Static_300C10p_att00_Rq0_01002,581027.0,195460.0,99.0960464477539,2022-03-05 21:33:44,2022-03-05 21:33:46
H0119_S3_5_Static_300C10p_att00_Rq0_01003,589171.0,197022.0,99.0920181274414,2022-03-05 21:33:52,2022-03-05 21:33:54
H0119_S3_5_Static_300C10p_att00_Rq0_01004,583623.0,196194.0,99.08985900878906,2022-03-05 21:33:58,2022-03-05 21:34:00
H0119_S3_5_Static_300C10p_att00_Rq0_01005,582350.0,194691.0,99.08644104003906,2022-03-05 21:34:04,2022-03-05 21:34:06
H0119_S3_5_Static_300C10p_att00_Rq0_01006,582435.0,195713.0,99.08394622802734,2022-03-05 21:34:10,2022-03-05 21:34:12
H0119_S3_5_Static_300C10p_att00_Rq0_01007,583290.0,194960.0,99.08064270019531,2022-03-05 21:34:15,2022-03-05 21:34:18
H0119_S3_5_Static_300C10p_att00_Rq0_01008,589232.0,196889.0,99.07658386230469,2022-03-05 21:34:24,2022-03-05 21:34:26
H0119_S3_5_Static_300C10p_att00_Rq0_01009,583321.0,195979.0,99.07289123535156,2022-03-05 21:34:30,2022-03-05 21:34:32
H0119_S3_5_Static_300C10p_att00_Rq0_01010,590261.0,197157.0,99.07078552246094,2022-03-05 21:34:35,2022-03-05 21:34:38
H0119_S3_5_Static_300C10p_att00_Rq0_01011,585623.0,196690.0,99.0672836303711,2022-03-05 21:34:41,2022-03-05 21:34:43
H0119_S3_5_Static_300C10p_att00_Rq0_01012,589749.0,197298.0,99.06383514404297,2022-03-05 21:34:49,2022-03-05 21:34:52
H0119_S3_5_Static_300C10p_att00_Rq0_01013,589121.0,197089.0,99.05979919433594,2022-03-05 21:34:56,2022-03-05 21:34:58
H0119_S3_5_Static_300C10p_att00_Rq0_01014,590478.0,197574.0,99.0582046508789,2022-03-05 21:35:01,2022-03-05 21:35:04
H0119_S3_5_Static_300C10p_att00_Rq0_01015,585161.0,195750.0,99.05464935302734,2022-03-05 21:35:07,2022-03-05 21:35:10
H0119_S3_5_Static_300C10p_att00_Rq0_01016,589537.0,197160.0,99.05152893066406,2022-03-05 21:35:13,2022-03-05 21:35:15
H0119_S3_5_Static_300C10p_att00_Rq0_01017,585878.0,197066.0,99.04989624023438,2022-03-05 21:35:19,2022-03-05 21:35:21
H0119_S3_5_Static_300C10p_att00_Rq0_01018,582630.0,196099.0,99.04564666748047,2022-03-05 21:35:24,2022-03-05 21:35:27
H0119_S3_5_Static_300C10p_att00_Rq0_01019,589695.0,197355.0,99.04400634765625,2022-03-05 21:35:30,2022-03-05 21:35:32
H0119_S3_5_Static_300C10p_att00_Rq0_01020,583196.0,195103.0,99.04067993164062,2022-03-05 21:35:36,2022-03-05 21:35:38
H0119_S3_5_Static_300C10p_att00_Rq0_01021,582515.0,196752.0,99.03840637207031,2022-03-05 21:35:41,2022-03-05 21:35:44
H0119_S3_5_Static_300C10p_att00_Rq0_01022,587481.0,196531.0,99.03533935546875,2022-03-05 21:35:47,2022-03-05 21:35:49
H0119_S3_5_Static_300C10p_att00_Rq0_01023,579517.0,194871.0,99.03160858154297,2022-03-05 21:35:53,2022-03-05 21:35:55
H0119_S3_5_Static_300C10p_att00_Rq0_01024,585136.0,196712.0,99.02629089355469,2022-03-05 21:36:01,2022-03-05 21:36:03
H0119_S3_5_Static_300C10p_att00_Rq0_01025,581001.0,195311.0,99.02345275878906,2022-03-05 21:36:07,2022-03-05 21:36:09
H0119_S3_5_Static_300C10p_att00_Rq0_01026,584289.0,195280.0,99.02188873291016,2022-03-05 21:36:13,2022-03-05 21:36:15
H0119_S3_5_Static_300C10p_att00_Rq0_01027,584631.0,195362.0,99.01891326904297,2022-03-05 21:36:18,2022-03-05 21:36:21
H0119_S3_5_Static_300C10p_att00_Rq0_01028,589388.0,196912.0,99.01605224609375,2022-03-05 21:36:24,2022-03-05 21:36:26
H0119_S3_5_Static_300C10p_att00_Rq0_01029,589712.0,196957.0,99.01221466064453,2022-03-05 21:36:32,2022-03-05 21:36:35
H0119_S3_5_Static_300C10p_att00_Rq0_01030,586396.0,195848.0,99.00652313232422,2022-03-05 21:36:43,2022-03-05 21:36:45
H0119_S3_5_Static_300C10p_att00_Rq0_01031,583186.0,194770.0,99.00454711914062,2022-03-05 21:36:49,2022-03-05 21:36:51
H0119_S3_5_Static_300C10p_att00_Rq0_01032,587090.0,196385.0,99.00008392333984,2022-03-05 21:36:56,2022-03-05 21:36:59
H0119_S3_5_Static_300C10p_att00_Rq0_01033,589461.0,197183.0,98.99812316894531,2022-03-05 21:37:04,2022-03-05 21:37:06
H0119_S3_5_Static_300C10p_att00_Rq0_01034,588851.0,196943.0,98.99478149414062,2022-03-05 21:37:09,2022-03-05 21:37:12
H0119_S3_5_Static_300C10p_att00_Rq0_01035,588287.0,196731.0,98.99173736572266,2022-03-05 21:37:15,2022-03-05 21:37:18
H0119_S3_5_Static_300C10p_att00_Rq0_01036,588312.0,196636.0,98.98885345458984,2022-03-05 21:37:21,2022-03-05 21:37:23
H0119_S3_5_Static_300C10p_att00_Rq0_01037,588006.0,196626.0,98.98634338378906,2022-03-05 21:37:27,2022-03-05 21:37:29
H0119_S3_5_Static_300C10p_att00_Rq0_01038,589538.0,197187.0,98.98191833496094,2022-03-05 21:37:33,2022-03-05 21:37:35
H0119_S3_5_Static_300C10p_att00_Rq0_01039,588889.0,196974.0,98.97816467285156,2022-03-05 21:37:41,2022-03-05 21:37:43
H0119_S3_5_Static_300C10p_att00_Rq0_01040,584201.0,197177.0,98.97562408447266,2022-03-05 21:37:47,2022-03-05 21:37:49
H0119_S3_5_Static_300C10p_att00_Rq0_01041,580100.0,194938.0,98.97344970703125,2022-03-05 21:37:52,2022-03-05 21:37:55
H0119_S3_5_Static_300C10p_att00_Rq0_01042,585542.0,195780.0,98.96961212158203,2022-03-05 21:37:58,2022-03-05 21:38:00
H0119_S3_5_Static_300C10p_att00_Rq0_01043,586910.0,196176.0,98.96649169921875,2022-03-05 21:38:04,2022-03-05 21:38:06
H0119_S3_5_Static_300C10p_att00_Rq0_01044,586668.0,196081.0,98.96296691894531,2022-03-05 21:38:09,2022-03-05 21:38:12
H0119_S3_5_Static_300C10p_att00_Rq0_01045,587937.0,196454.0,98.95985412597656,2022-03-05 21:38:15,2022-03-05 21:38:18
H0119_S3_5_Static_300C10p_att00_Rq0_01046,587140.0,196136.0,98.95777130126953,2022-03-05 21:38:21,2022-03-05 21:38:24
H0119_S3_5_Static_300C10p_att00_Rq0_01047,587244.0,196181.0,98.9553451538086,2022-03-05 21:38:27,2022-03-05 21:38:29
H0119_S3_5_Static_300C10p_att00_Rq0_01048,589532.0,196939.0,98.95186614990234,2022-03-05 21:38:32,2022-03-05 21:38:35
H0119_S3_5_Static_300C10p_att00_Rq0_01049,587817.0,196289.0,98.94654083251953,2022-03-05 21:38:44,2022-03-05 21:38:47
H0119_S3_5_Static_300C10p_att00_Rq0_01050,586534.0,195831.0,98.94402313232422,2022-03-05 21:38:50,2022-03-05 21:38:52
H0119_S3_5_Static_300C10p_att00_Rq0_01051,583319.0,194699.0,98.9402084350586,2022-03-05 21:38:56,2022-03-05 21:38:59
H0119_S3_5_Static_300C10p_att00_Rq0_01052,585797.0,195658.0,98.93544006347656,2022-03-05 21:39:04,2022-03-05 21:39:06
H0119_S3_5_Static_300C10p_att00_Rq0_01053,587723.0,196300.0,98.93377685546875,2022-03-05 21:39:10,2022-03-05 21:39:12
H0119_S3_5_Static_300C10p_att00_Rq0_01054,585346.0,195516.0,98.93065643310547,2022-03-05 21:39:16,2022-03-05 21:39:18
H0119_S3_5_Static_300C10p_att00_Rq0_01055,583231.0,195862.0,98.92717742919922,2022-03-05 21:39:21,2022-03-05 21:39:24
H0119_S3_5_Static_300C10p_att00_Rq0_01056,583739.0,195003.0,98.92484283447266,2022-03-05 21:39:27,2022-03-05 21:39:30
H0119_S3_5_Static_300C10p_att00_Rq0_01057,592845.0,198054.0,98.92196655273438,2022-03-05 21:39:33,2022-03-05 21:39:35
H0119_S3_5_Static_300C10p_att00_Rq0_01058,579932.0,194768.0,98.91886901855469,2022-03-05 21:39:40,2022-03-05 21:39:42
H0119_S3_5_Static_300C10p_att00_Rq0_01059,582792.0,194683.0,98.9152603149414,2022-03-05 21:39:46,2022-03-05 21:39:48
H0119_S3_5_Static_300C10p_att00_Rq0_01060,589148.0,196804.0,98.91282653808594,2022-03-05 21:39:51,2022-03-05 21:39:54
H0119_S3_5_Static_300C10p_att00_Rq0_01061,589461.0,196885.0,98.90955352783203,2022-03-05 21:39:57,2022-03-05 21:39:59
H0119_S3_5_Static_300C10p_att00_Rq0_01062,585070.0,195298.0,98.90739440917969,2022-03-05 21:40:03,2022-03-05 21:40:05
H0119_S3_5_Static_300C10p_att00_Rq0_01063,583216.0,195651.0,98.904052734375,2022-03-05 21:40:08,2022-03-05 21:40:11
H0119_S3_5_Static_300C10p_att00_Rq0_01064,590840.0,197273.0,98.90086364746094,2022-03-05 21:40:14,2022-03-05 21:40:17
H0119_S3_5_Static_300C10p_att00_Rq0_01065,582525.0,194474.0,98.89891815185547,2022-03-05 21:40:20,2022-03-05 21:40:22
H0119_S3_5_Static_300C10p_att00_Rq0_01066,585170.0,195330.0,98.89586639404297,2022-03-05 21:40:26,2022-03-05 21:40:28
H0119_S3_5_Static_300C10p_att00_Rq0_01067,582483.0,195451.0,98.89187622070312,2022-03-05 21:40:31,2022-03-05 21:40:34
H0119_S3_5_Static_300C10p_att00_Rq0_01068,584884.0,195188.0,98.89007568359375,2022-03-05 21:40:37,2022-03-05 21:40:39
H0119_S3_5_Static_300C10p_att00_Rq0_01069,585172.0,195226.0,98.88723754882812,2022-03-05 21:40:43,2022-03-05 21:40:45
H0119_S3_5_Static_300C10p_att00_Rq0_01070,585867.0,195422.0,98.88394927978516,2022-03-05 21:40:50,2022-03-05 21:40:53
H0119_S3_5_Static_300C10p_att00_Rq0_01071,580165.0,194609.0,98.8807373046875,2022-03-05 21:40:56,2022-03-05 21:40:58
H0119_S3_5_Static_300C10p_att00_Rq0_01072,583497.0,194974.0,98.87554931640625,2022-03-05 21:41:04,2022-03-05 21:41:06
H0119_S3_5_Static_300C10p_att00_Rq0_01073,581442.0,195342.0,98.8741455078125,2022-03-05 21:41:10,2022-03-05 21:41:12
H0119_S3_5_Static_300C10p_att00_Rq0_01074,583519.0,196092.0,98.87067413330078,2022-03-05 21:41:15,2022-03-05 21:41:17
H0119_S3_5_Static_300C10p_att00_Rq0_01075,583925.0,195227.0,98.86674499511719,2022-03-05 21:41:22,2022-03-05 21:41:25
H0119_S3_5_Static_300C10p_att00_Rq0_01076,586927.0,196263.0,98.86432647705078,2022-03-05 21:41:28,2022-03-05 21:41:30
H0119_S3_5_Static_300C10p_att00_Rq0_01077,589758.0,197257.0,98.86212158203125,2022-03-05 21:41:34,2022-03-05 21:41:36
H0119_S3_5_Static_300C10p_att00_Rq0_01078,591242.0,197728.0,98.85470581054688,2022-03-05 21:41:45,2022-03-05 21:41:47
H0119_S3_5_Static_300C10p_att00_Rq0_01079,579661.0,194859.0,98.8532943725586,2022-03-05 21:41:51,2022-03-05 21:41:53
H0119_S3_5_Static_300C10p_att00_Rq0_01080,583399.0,196135.0,98.85059356689453,2022-03-05 21:41:56,2022-03-05 21:41:59
H0119_S3_5_Static_300C10p_att00_Rq0_01081,586747.0,196083.0,98.84786987304688,2022-03-05 21:42:02,2022-03-05 21:42:04
H0119_S3_5_Static_300C10p_att00_Rq0_01082,585060.0,195454.0,98.84479522705078,2022-03-05 21:42:08,2022-03-05 21:42:10
H0119_S3_5_Static_300C10p_att00_Rq0_01083,582809.0,195615.0,98.8410873413086,2022-03-05 21:42:14,2022-03-05 21:42:16
H0119_S3_5_Static_300C10p_att00_Rq0_01084,585548.0,195671.0,98.83889770507812,2022-03-05 21:42:20,2022-03-05 21:42:22
H0119_S3_5_Static_300C10p_att00_Rq0_01085,586749.0,196055.0,98.83518981933594,2022-03-05 21:42:27,2022-03-05 21:42:29
H0119_S3_5_Static_300C10p_att00_Rq0_01086,585851.0,195746.0,98.83147430419922,2022-03-05 21:42:32,2022-03-05 21:42:35
H0119_S3_5_Static_300C10p_att00_Rq0_01087,583324.0,195886.0,98.82876586914062,2022-03-05 21:42:38,2022-03-05 21:42:40
H0119_S3_5_Static_300C10p_att00_Rq0_01088,587893.0,196321.0,98.8257827758789,2022-03-05 21:42:44,2022-03-05 21:42:46
H0119_S3_5_Static_300C10p_att00_Rq0_01089,586594.0,195844.0,98.82296752929688,2022-03-05 21:42:49,2022-03-05 21:42:52
H0119_S3_5_Static_300C10p_att00_Rq0_01090,583789.0,195956.0,98.82084655761719,2022-03-05 21:42:55,2022-03-05 21:42:57
H0119_S3_5_Static_300C10p_att00_Rq0_01091,584036.0,195970.0,98.818359375,2022-03-05 21:43:01,2022-03-05 21:43:03
H0119_S3_5_Static_300C10p_att00_Rq0_01092,585202.0,195677.0,98.81317138671875,2022-03-05 21:43:09,2022-03-05 21:43:11
H0119_S3_5_Static_300C10p_att00_Rq0_01093,586531.0,196121.0,98.81057739257812,2022-03-05 21:43:15,2022-03-05 21:43:17
H0119_S3_5_Static_300C10p_att00_Rq0_01094,588944.0,196950.0,98.80874633789062,2022-03-05 21:43:20,2022-03-05 21:43:23
H0119_S3_5_Static_300C10p_att00_Rq0_01095,582981.0,195018.0,98.80604553222656,2022-03-05 21:43:26,2022-03-05 21:43:28
